Year,Week,SMN,SMT,VCI,TCI,VHI,Region
1992,9,0.064,270.74,35.48,37.79,36.64,10
1992,10,0.071,273.35,35.43,36.21,35.82,10
1992,11,0.08,275.74,35.0,33.25,34.12,10
1992,12,0.092,277.72,35.12,36.71,35.91,10
1992,13,0.109,279.43,34.45,42.04,38.25,10
1992,14,0.132,281.59,35.01,46.25,40.63,10
1992,15,0.16,283.1,35.7,55.05,45.37,10
1992,16,0.199,285.4,40.18,58.91,49.54,10
1992,17,0.244,288.07,45.72,55.87,50.8,10
1992,18,0.285,290.08,49.22,53.0,51.11,10
1992,19,0.317,291.55,47.96,51.75,49.85,10
1992,20,0.341,292.53,44.35,53.88,49.12,10
1992,21,0.363,293.24,39.79,55.75,47.77,10
1992,22,0.378,293.53,34.55,57.93,46.24,10
1992,23,0.387,293.49,29.61,61.63,45.62,10
1992,24,0.403,293.95,32.71,59.57,46.14,10
1992,25,0.417,294.51,40.5,54.97,47.74,10
1992,26,0.427,295.05,47.13,49.66,48.39,10
1992,27,0.431,295.68,51.66,42.96,47.31,10
1992,28,0.432,296.34,56.82,33.74,45.28,10
1992,29,0.431,297.12,62.13,22.63,42.38,10
1992,30,0.421,297.71,61.7,16.18,38.94,10
1992,31,0.408,297.89,57.0,14.03,35.51,10
1992,32,0.397,297.81,53.95,13.95,33.95,10
1992,33,0.386,297.46,51.2,15.05,33.12,10
1992,34,0.37,296.52,46.92,21.91,34.42,10
1992,35,0.35,295.05,44.56,31.36,37.96,10
1992,36,0.324,293.17,42.3,38.84,40.57,10
1992,37,0.3,290.96,40.5,46.21,43.36,10
1992,38,0.273,288.65,35.84,54.04,44.94,10
1992,39,0.245,286.42,30.89,62.45,46.67,10
1992,40,0.217,284.03,25.15,72.61,48.88,10
1992,41,0.193,281.92,22.02,73.76,47.89,10
1992,42,0.164,279.49,17.72,77.16,47.44,10
1992,43,0.137,277.18,15.92,72.88,44.4,10
1992,44,0.112,275.45,13.65,59.18,36.41,10
1992,45,0.097,273.52,16.77,48.93,32.85,10
1992,46,0.083,271.13,19.65,45.13,32.39,10
1992,47,0.073,269.06,24.97,42.19,33.58,10
1992,48,0.068,267.36,31.57,40.42,35.99,10
1992,49,0.061,265.49,33.54,40.73,37.14,10
1992,50,0.055,264.01,34.18,38.78,36.48,10
1992,51,0.053,263.65,38.12,32.19,35.16,10
1992,52,0.053,264.07,42.91,27.35,35.13,10
1993,1,0.054,264.71,45.07,24.77,34.92,10
1993,2,0.056,265.7,48.33,23.11,35.72,10
1993,3,0.059,267.39,53.04,18.55,35.8,10
1993,4,0.064,268.46,57.07,17.31,37.19,10
1993,5,0.068,269.08,55.22,20.34,37.78,10
1993,6,0.067,268.28,48.52,28.24,38.38,10
1993,7,0.064,267.18,41.38,36.08,38.73,10
1993,8,0.058,266.62,34.34,44.17,39.25,10
1993,9,0.055,266.86,30.34,51.41,40.87,10
1993,10,0.056,267.86,26.98,55.1,41.04,10
1993,11,0.058,269.62,23.67,54.67,39.17,10
1993,12,0.069,271.95,23.12,57.0,40.06,10
1993,13,0.082,274.24,20.93,61.7,41.31,10
1993,14,0.101,276.45,19.55,69.82,44.68,10
1993,15,0.132,279.83,22.87,73.02,47.94,10
1993,16,0.181,284.55,32.22,64.49,48.36,10
1993,17,0.226,288.72,37.99,49.88,43.93,10
1993,18,0.267,291.37,41.62,41.25,41.44,10
1993,19,0.306,292.49,43.57,43.31,43.44,10
1993,20,0.341,293.07,43.88,49.11,46.49,10
1993,21,0.371,293.69,43.89,51.57,47.73,10
1993,22,0.394,293.94,42.85,54.0,48.42,10
1993,23,0.411,294.11,42.85,55.58,49.21,10
1993,24,0.419,293.79,42.89,61.52,52.21,10
1993,25,0.424,293.52,44.93,66.41,55.67,10
1993,26,0.422,293.33,44.86,70.13,57.49,10
1993,27,0.422,293.25,46.05,73.01,59.53,10
1993,28,0.419,293.18,48.78,75.31,62.05,10
1993,29,0.42,293.45,55.37,73.0,64.18,10
1993,30,0.416,293.77,58.61,68.2,63.4,10
1993,31,0.411,293.61,59.18,69.09,64.14,10
1993,32,0.398,292.83,54.34,77.39,65.86,10
1993,33,0.379,292.04,46.23,83.68,64.96,10
1993,34,0.362,291.29,41.56,85.43,63.49,10
1993,35,0.343,290.27,40.84,83.51,62.18,10
1993,36,0.324,289.04,42.38,78.22,60.3,10
1993,37,0.307,288.28,44.01,70.06,57.04,10
1993,38,0.286,287.34,42.56,65.59,54.08,10
1993,39,0.261,286.26,38.65,63.71,51.18,10
1993,40,0.23,284.78,31.94,64.24,48.09,10
1993,41,0.199,282.93,25.89,61.76,43.82,10
1993,42,0.176,280.91,24.76,61.17,42.97,10
1993,43,0.152,278.4,25.11,60.91,43.01,10
1993,44,0.132,275.68,26.24,56.96,41.6,10
1993,45,0.109,273.32,24.82,50.32,37.57,10
1993,46,0.089,271.66,23.69,42.07,32.88,10
1993,47,0.07,270.84,23.17,33.18,28.17,10
1993,48,0.056,270.28,22.76,27.07,24.92,10
1993,49,0.047,269.82,22.9,22.12,22.51,10
1993,50,0.045,269.81,25.86,14.76,20.31,10
1993,51,0.044,269.79,29.03,7.78,18.41,10
1993,52,0.043,269.29,30.67,7.62,19.15,10
1994,1,0.042,268.7,31.37,9.61,20.49,10
1994,2,0.037,267.64,28.77,15.69,22.23,10
1994,3,0.056,266.51,49.19,21.91,35.55,10
1994,4,0.06,266.01,53.15,26.03,39.59,10
1994,5,0.065,265.24,52.81,33.15,42.98,10
1994,6,0.067,265.33,48.51,37.9,43.21,10
1994,7,0.07,265.82,45.9,40.85,43.38,10
1994,8,0.075,267.53,45.36,41.75,43.56,10
1994,9,0.084,270.48,47.45,39.38,43.42,10
1994,10,0.093,273.36,47.96,36.43,42.19,10
1994,11,0.104,276.16,47.94,31.62,39.78,10
1994,12,0.118,278.73,48.3,32.48,40.39,10
1994,13,0.135,281.02,47.68,34.65,41.16,10
1994,14,0.159,283.24,47.95,36.44,42.19,10
1994,15,0.19,284.89,49.55,42.58,46.06,10
1994,16,0.229,286.5,52.91,50.0,51.46,10
1994,17,0.269,287.86,55.86,57.63,56.75,10
1994,18,0.311,288.62,59.65,66.52,63.09,10
1994,19,0.348,289.4,60.87,71.73,66.3,10
1994,20,0.382,289.9,61.63,78.69,70.16,10
1994,21,0.408,290.63,61.06,80.95,71.0,10
1994,22,0.437,291.5,65.07,77.84,71.46,10
1994,23,0.463,292.22,72.52,74.59,73.56,10
1994,24,0.484,293.21,80.53,67.79,74.16,10
1994,25,0.494,294.54,85.76,54.76,70.26,10
1994,26,0.491,295.79,85.36,40.44,62.9,10
1994,27,0.477,296.57,80.07,31.89,55.98,10
1994,28,0.449,297.2,67.78,23.03,45.4,10
1994,29,0.42,297.75,55.13,15.84,35.48,10
1994,30,0.392,297.92,43.86,15.22,29.54,10
1994,31,0.366,297.57,31.45,18.9,25.17,10
1994,32,0.34,296.75,19.98,27.85,23.91,10
1994,33,0.319,295.54,12.54,40.05,26.29,10
1994,34,0.305,294.55,11.18,46.58,28.88,10
1994,35,0.296,293.81,16.0,45.02,30.51,10
1994,36,0.307,293.8,33.09,32.36,32.73,10
1995,4,0.082,264.67,72.05,29.42,50.74,10
1995,5,0.089,267.89,71.85,22.81,47.33,10
1995,6,0.095,270.72,68.94,19.23,44.08,10
1995,7,0.106,273.7,69.94,14.4,42.17,10
1995,8,0.115,276.06,70.5,12.55,41.53,10
1995,9,0.123,277.65,69.82,14.02,41.92,10
1995,10,0.129,278.78,67.99,17.25,42.62,10
1995,11,0.136,279.62,64.79,19.1,41.94,10
1995,12,0.143,279.68,61.19,29.28,45.23,10
1995,13,0.155,280.33,57.98,37.98,47.98,10
1995,14,0.176,282.25,56.56,42.21,49.39,10
1995,15,0.201,284.35,54.84,46.41,50.62,10
1995,16,0.232,286.99,54.59,46.13,50.36,10
1995,17,0.261,288.33,52.77,53.42,53.09,10
1995,18,0.293,289.94,52.32,54.52,53.42,10
1995,19,0.33,291.62,53.23,51.42,52.32,10
1995,20,0.366,292.76,55.01,51.98,53.49,10
1995,21,0.396,293.59,55.35,52.42,53.88,10
1995,22,0.42,294.69,55.77,46.53,51.15,10
1995,23,0.432,295.29,54.41,43.6,49.0,10
1995,24,0.439,295.37,53.79,44.08,48.93,10
1995,25,0.443,295.37,55.62,45.08,50.35,10
1995,26,0.448,295.88,59.53,39.69,49.61,10
1995,27,0.447,296.64,60.51,31.16,45.83,10
1995,28,0.443,297.17,63.54,23.29,43.42,10
1995,29,0.436,297.56,65.0,17.51,41.26,10
1995,30,0.424,297.89,63.22,14.51,38.87,10
1995,31,0.409,297.63,57.75,17.52,37.64,10
1995,32,0.394,297.21,52.06,21.63,36.84,10
1995,33,0.378,296.48,45.71,27.51,36.61,10
1995,34,0.363,295.46,41.72,35.28,38.5,10
1995,35,0.345,294.04,41.28,43.22,42.25,10
1995,36,0.336,292.47,48.37,45.93,47.15,10
1995,37,0.326,290.85,53.61,47.5,50.55,10
1995,38,0.318,289.13,58.89,49.6,54.24,10
1995,39,0.308,287.73,62.86,48.83,55.85,10
1995,40,0.294,286.82,65.84,41.42,53.63,10
1995,41,0.271,285.16,64.96,36.04,50.5,10
1995,42,0.237,282.62,58.88,42.68,50.78,10
1995,43,0.195,279.2,49.19,53.45,51.32,10
1995,44,0.148,275.01,35.31,60.87,48.09,10
1995,45,0.116,271.99,28.11,58.02,43.07,10
1995,46,0.092,269.12,24.98,55.88,40.43,10
1995,47,0.077,267.11,26.33,51.51,38.92,10
1995,48,0.062,265.51,24.62,48.4,36.51,10
1995,49,0.052,263.08,22.39,50.73,36.56,10
1995,50,0.039,259.77,13.83,55.93,34.88,10
1995,51,0.027,255.96,5.3,62.86,34.08,10
1995,52,0.02,253.38,2.71,68.19,35.45,10
1996,1,0.017,252.51,2.22,69.96,36.09,10
1996,2,0.015,252.45,1.95,71.75,36.85,10
1996,3,0.011,252.45,1.82,72.51,37.17,10
1996,4,0.008,251.55,1.64,75.16,38.4,10
1996,5,0.007,251.04,1.31,77.94,39.63,10
1996,6,0.006,250.5,1.04,82.95,42.0,10
1996,7,0.006,250.68,0.9,87.14,44.02,10
1996,8,0.005,252.99,0.85,87.95,44.4,10
1996,9,0.006,256.06,0.8,87.37,44.08,10
1996,10,0.009,259.43,0.81,83.46,42.14,10
1996,11,0.015,262.36,0.73,79.99,40.36,10
1996,12,0.026,265.83,0.81,78.76,39.78,10
1996,13,0.044,269.77,1.93,78.84,40.38,10
1996,14,0.071,274.44,4.99,79.42,42.2,10
1996,15,0.105,279.83,10.17,72.57,41.37,10
1996,16,0.15,285.17,18.28,58.29,38.28,10
1996,17,0.198,288.89,25.83,47.49,36.66,10
1996,18,0.245,291.8,32.53,36.46,34.49,10
1996,19,0.293,293.45,37.68,33.75,35.71,10
1996,20,0.335,295.2,40.78,28.28,34.53,10
1996,21,0.367,296.89,41.32,19.65,30.49,10
1996,22,0.384,297.29,37.0,20.93,28.97,10
1996,23,0.392,297.22,31.29,24.58,27.93,10
1996,24,0.393,296.89,26.68,28.17,27.42,10
1996,25,0.389,295.94,23.25,38.37,30.81,10
1996,26,0.386,295.07,21.89,49.34,35.62,10
1996,27,0.383,294.1,21.5,62.93,42.22,10
1996,28,0.383,293.61,26.32,70.02,48.17,10
1996,29,0.383,293.51,32.47,71.82,52.14,10
1996,30,0.371,292.75,31.71,80.26,55.99,10
1996,31,0.36,292.17,28.48,85.76,57.12,10
1996,32,0.35,291.87,25.45,88.08,56.77,10
1996,33,0.344,291.72,25.16,87.41,56.29,10
1996,34,0.331,291.11,22.79,87.34,55.07,10
1996,35,0.305,289.46,19.37,91.11,55.24,10
1996,36,0.274,286.99,16.39,94.84,55.62,10
1996,37,0.252,285.13,17.07,94.61,55.84,10
1996,38,0.243,284.53,21.75,88.28,55.01,10
1996,39,0.238,284.43,27.79,80.18,53.98,10
1996,40,0.227,284.42,30.2,67.8,49.0,10
1996,41,0.214,283.73,33.88,52.76,43.32,10
1996,42,0.193,282.33,34.03,46.0,40.02,10
1996,43,0.164,279.8,31.59,48.4,39.99,10
1996,44,0.132,276.92,25.71,47.12,36.42,10
1996,45,0.108,274.29,23.52,43.44,33.48,10
1996,46,0.092,271.08,25.32,44.75,35.04,10
1996,47,0.075,267.44,26.3,49.29,37.79,10
1996,48,0.055,263.05,20.14,58.84,39.49,10
1996,49,0.04,259.92,12.05,64.14,38.09,10
1996,50,0.033,258.02,8.88,63.53,36.21,10
1996,51,0.033,258.29,13.16,53.76,33.46,10
1996,52,0.032,259.26,16.67,45.59,31.13,10
1997,1,0.033,260.28,18.96,40.61,29.78,10
1997,2,0.034,261.11,22.41,39.23,30.82,10
1997,3,0.038,262.0,29.09,37.34,33.22,10
1997,4,0.046,263.65,38.77,32.95,35.86,10
1997,5,0.06,266.07,48.05,29.16,38.6,10
1997,6,0.079,268.86,57.15,25.53,41.34,10
1997,7,0.099,271.67,65.84,21.07,43.45,10
1997,8,0.117,274.52,71.45,17.78,44.62,10
1997,9,0.128,276.35,73.25,18.59,45.92,10
1997,10,0.14,278.27,74.3,19.1,46.7,10
1997,11,0.153,280.36,73.79,16.44,45.11,10
1997,12,0.16,282.39,70.46,19.11,44.78,10
1997,13,0.171,284.67,66.17,20.02,43.1,10
1997,14,0.18,286.18,58.76,21.43,40.1,10
1997,15,0.193,287.82,51.08,23.09,37.08,10
1997,16,0.215,289.63,47.09,25.43,36.26,10
1997,17,0.245,291.35,45.82,26.87,36.34,10
1997,18,0.277,292.73,45.81,28.25,37.03,10
1997,19,0.317,293.77,47.6,30.89,39.25,10
1997,20,0.352,294.32,48.55,36.74,42.64,10
1997,21,0.384,293.98,49.28,48.41,48.85,10
1997,22,0.408,293.14,49.44,61.74,55.59,10
1997,23,0.432,293.39,54.45,62.79,58.62,10
1997,24,0.453,294.21,62.95,56.86,59.91,10
1997,25,0.466,294.42,70.35,56.2,63.28,10
1997,26,0.472,294.38,75.52,57.92,66.72,10
1997,27,0.466,293.86,73.41,66.07,69.74,10
1997,28,0.452,293.24,69.9,74.91,72.4,10
1997,29,0.447,293.24,71.78,75.53,73.65,10
1997,30,0.443,293.32,74.31,73.5,73.91,10
1997,31,0.438,293.42,75.09,71.18,73.14,10
1997,32,0.432,293.36,75.15,70.92,73.03,10
1997,33,0.424,293.03,74.72,72.59,73.65,10
1997,34,0.417,292.57,76.64,71.89,74.26,10
1997,35,0.411,291.86,81.5,68.24,74.87,10
1997,36,0.402,290.98,85.29,61.0,73.15,10
1997,37,0.39,289.98,87.38,55.56,71.47,10
1997,38,0.376,288.74,88.26,53.25,70.76,10
1997,39,0.353,287.44,86.2,51.89,69.04,10
1997,40,0.319,285.21,79.59,59.21,69.4,10
1997,41,0.284,282.54,72.88,66.28,69.58,10
1997,42,0.253,280.39,68.29,67.13,67.71,10
1997,43,0.223,277.86,65.73,66.27,66.0,10
1997,44,0.19,275.29,61.91,60.34,61.12,10
1997,45,0.157,271.8,55.83,60.62,58.22,10
1997,46,0.125,267.81,48.58,64.02,56.3,10
1997,47,0.095,264.13,41.97,66.49,54.23,10
1997,48,0.078,261.13,40.7,68.23,54.47,10
1997,49,0.069,258.95,41.39,68.78,55.09,10
1997,50,0.064,257.79,43.0,64.79,53.89,10
1997,51,0.064,258.04,51.01,55.22,53.12,10
1997,52,0.068,259.77,59.64,44.13,51.88,10
1998,1,0.073,261.74,65.89,35.78,50.83,10
1998,2,0.08,264.52,73.51,27.19,50.35,10
1998,3,0.085,266.63,79.38,21.17,50.28,10
1998,4,0.088,268.36,80.75,17.48,49.11,10
1998,5,0.093,269.86,77.47,17.68,47.57,10
1998,6,0.096,270.29,70.33,21.69,46.01,10
1998,7,0.098,270.79,64.99,24.47,44.73,10
1998,8,0.098,272.02,59.68,26.5,43.09,10
1998,9,0.093,272.19,52.38,33.31,42.85,10
1998,10,0.088,271.83,45.03,41.79,43.41,10
1998,11,0.087,271.57,38.74,48.16,43.45,10
1998,12,0.09,272.37,33.99,55.85,44.92,10
1998,13,0.105,274.58,32.33,60.66,46.49,10
1998,14,0.125,277.09,31.77,67.55,49.66,10
1998,15,0.161,280.18,36.43,72.34,54.38,10
1998,16,0.205,282.59,42.74,79.1,60.92,10
1998,17,0.25,284.73,48.19,83.94,66.07,10
1998,18,0.291,286.36,51.63,86.53,69.08,10
1998,19,0.332,287.7,54.07,86.97,70.52,10
1998,20,0.367,289.28,54.95,84.52,69.74,10
1998,21,0.396,290.9,54.98,78.83,66.9,10
1998,22,0.413,291.5,52.23,77.94,65.08,10
1998,23,0.428,292.25,52.38,74.17,63.27,10
1998,24,0.438,292.95,53.94,70.57,62.26,10
1998,25,0.443,293.28,56.25,69.43,62.84,10
1998,26,0.443,293.71,57.16,66.11,61.63,10
1998,27,0.44,294.0,57.22,64.3,60.76,10
1998,28,0.442,294.72,63.27,55.76,59.51,10
1998,29,0.447,295.49,72.05,45.33,58.69,10
1998,30,0.449,295.79,77.75,41.59,59.67,10
1998,31,0.439,295.17,75.64,49.05,62.34,10
1998,32,0.429,294.56,73.54,55.83,64.68,10
1998,33,0.417,293.59,70.59,65.55,68.07,10
1998,34,0.401,292.44,66.39,73.63,70.01,10
1998,35,0.384,291.75,65.14,69.1,67.12,10
1998,36,0.357,290.38,59.92,66.36,63.14,10
1998,37,0.328,288.77,54.7,65.93,60.32,10
1998,38,0.298,287.08,48.45,67.87,58.16,10
1998,39,0.266,284.86,41.35,76.74,59.05,10
1998,40,0.236,282.82,34.91,84.2,59.56,10
1998,41,0.213,281.08,32.91,82.45,57.68,10
1998,42,0.196,279.02,35.86,81.64,58.75,10
1998,43,0.179,276.87,40.11,75.26,57.69,10
1998,44,0.15,273.97,37.11,70.64,53.88,10
1998,45,0.119,270.39,30.75,69.72,50.24,10
1998,46,0.09,265.63,24.08,76.36,50.22,10
1998,47,0.072,261.86,24.06,77.73,50.89,10
1998,48,0.063,259.9,26.63,73.61,50.12,10
1998,49,0.056,258.11,27.66,71.87,49.77,10
1998,50,0.05,255.85,27.67,72.16,49.91,10
1998,51,0.047,254.85,29.66,67.52,48.59,10
1998,52,0.044,253.61,31.8,67.35,49.58,10
1999,1,0.043,252.53,31.72,69.51,50.62,10
1999,2,0.044,250.61,34.54,77.36,55.95,10
1999,3,0.048,248.38,40.14,85.05,62.6,10
1999,4,0.051,247.09,43.51,87.49,65.5,10
1999,5,0.052,246.8,41.59,88.58,65.08,10
1999,6,0.053,247.35,37.12,90.43,63.78,10
1999,7,0.055,249.1,35.1,90.35,62.72,10
1999,8,0.06,252.48,35.72,88.14,61.93,10
1999,9,0.068,257.51,37.56,81.43,59.49,10
1999,10,0.08,262.93,40.52,70.38,55.45,10
1999,11,0.103,268.9,47.27,55.87,51.57,10
1999,12,0.132,275.6,55.86,42.92,49.39,10
1999,13,0.164,280.54,62.62,35.84,49.23,10
1999,14,0.199,284.29,68.44,30.3,49.37,10
1999,15,0.234,287.07,70.89,27.03,48.96,10
1999,16,0.273,289.35,72.92,26.91,49.92,10
1999,17,0.318,291.28,77.1,26.94,52.02,10
1999,18,0.368,292.89,83.33,26.72,55.03,10
1999,19,0.41,294.29,86.54,26.18,56.36,10
1999,20,0.447,295.66,90.03,24.27,57.15,10
1999,21,0.473,296.92,91.17,19.47,55.32,10
1999,22,0.489,297.57,91.25,18.01,54.63,10
1999,23,0.494,297.85,89.41,17.92,53.67,10
1999,24,0.495,298.03,87.52,15.51,51.52,10
1999,25,0.493,298.13,85.99,12.77,49.38,10
1999,26,0.487,298.14,83.35,12.08,47.71,10
1999,27,0.475,297.81,78.05,16.49,47.27,10
1999,28,0.46,297.52,73.77,18.56,46.16,10
1999,29,0.44,297.02,67.38,24.37,45.88,10
1999,30,0.42,296.16,60.22,36.62,48.42,10
1999,31,0.404,295.22,53.9,48.44,51.17,10
1999,32,0.395,294.17,51.83,60.99,56.41,10
1999,33,0.395,293.62,56.02,65.26,60.64,10
1999,34,0.398,293.15,63.93,64.85,64.39,10
1999,35,0.395,292.27,71.6,63.55,67.57,10
1999,36,0.39,291.6,77.94,54.61,66.28,10
1999,37,0.376,290.93,79.67,46.78,63.22,10
1999,38,0.354,289.81,76.89,43.54,60.22,10
1999,39,0.325,288.1,71.99,45.68,58.84,10
1999,40,0.294,285.36,65.86,58.19,62.03,10
1999,41,0.263,281.99,61.12,72.86,66.99,10
1999,42,0.233,279.64,57.01,75.31,66.16,10
1999,43,0.206,276.92,55.98,75.0,65.49,10
1999,44,0.179,274.33,55.45,67.96,61.7,10
1999,45,0.153,271.96,53.45,59.3,56.37,10
1999,46,0.125,269.31,48.94,55.23,52.09,10
1999,47,0.096,266.43,43.3,54.72,49.01,10
1999,48,0.074,262.9,36.4,59.81,48.1,10
1999,49,0.059,260.75,32.02,60.48,46.25,10
1999,50,0.048,260.56,26.62,52.77,39.69,10
1999,51,0.04,260.51,23.48,44.51,34.0,10
1999,52,0.036,260.68,22.65,39.91,31.28,10
2000,1,0.033,260.29,21.28,40.64,30.96,10
2000,2,0.033,260.4,22.74,42.06,32.4,10
2000,3,0.036,261.4,28.74,39.77,34.26,10
2000,4,0.043,262.45,36.16,37.55,36.86,10
2000,5,0.049,264.25,39.26,35.74,37.5,10
2000,6,0.056,266.71,39.62,32.93,36.27,10
2000,7,0.063,269.0,41.12,30.26,35.69,10
2000,8,0.073,270.85,43.83,30.54,37.18,10
2000,9,0.086,272.35,48.57,33.03,40.8,10
2000,10,0.099,273.95,51.16,34.84,43.0,10
2000,11,0.115,276.18,53.68,32.34,43.01,10
2000,12,0.133,278.4,56.02,34.64,45.33,10
2000,13,0.157,280.98,58.73,35.78,47.26,10
2000,14,0.185,283.58,61.22,35.47,48.35,10
2000,15,0.225,286.25,66.49,33.7,50.09,10
2000,16,0.275,288.43,73.62,34.86,54.24,10
2000,17,0.328,290.15,81.17,37.44,59.31,10
2000,18,0.382,291.46,87.96,40.29,64.13,10
2000,19,0.416,292.61,88.01,41.99,65.0,10
2000,20,0.438,293.69,85.78,42.93,64.35,10
2000,21,0.454,294.88,82.23,39.67,60.95,10
2000,22,0.46,295.96,76.45,34.05,55.25,10
2000,23,0.456,296.43,67.96,32.35,50.15,10
2000,24,0.453,296.56,62.09,31.52,46.8,10
2000,25,0.444,296.05,56.12,37.11,46.61,10
2000,26,0.432,295.48,49.29,44.42,46.86,10
2000,27,0.416,295.08,41.32,50.84,46.08,10
2000,28,0.403,294.82,38.04,54.39,46.22,10
2000,29,0.392,294.3,37.59,61.81,49.7,10
2000,30,0.386,294.26,39.72,61.98,50.85,10
2000,31,0.377,293.96,37.82,64.67,51.24,10
2000,32,0.367,293.45,34.74,69.88,52.31,10
2000,33,0.362,293.43,35.46,67.45,51.46,10
2000,34,0.353,292.75,35.73,69.43,52.58,10
2000,35,0.337,291.28,37.1,73.99,55.55,10
2000,36,0.319,289.73,39.14,72.01,55.58,10
2000,37,0.304,288.2,41.93,70.68,56.31,10
2000,38,0.287,286.8,42.43,70.51,56.47,10
2000,39,0.267,286.01,41.57,66.31,53.94,10
2000,40,0.241,285.48,37.53,56.74,47.14,10
2000,41,0.215,284.25,34.23,46.95,40.59,10
2000,42,0.185,282.54,29.6,43.88,36.74,10
2000,43,0.159,281.18,28.67,35.8,32.23,10
2000,44,0.128,279.2,24.26,28.9,26.58,10
2000,45,0.102,277.46,21.42,22.38,21.9,10
2000,46,0.089,276.13,25.5,16.44,20.97,10
2000,47,0.076,274.36,30.05,15.65,22.85,10
2000,48,0.068,272.81,34.49,15.85,25.17,10
2000,49,0.065,271.33,39.49,16.03,27.76,10
2000,50,0.063,269.78,42.73,15.28,29.01,10
2000,51,0.058,267.6,44.06,16.42,30.24,10
2000,52,0.056,266.05,45.95,19.8,32.87,10
2001,1,0.058,264.75,49.92,24.55,37.23,10
2001,2,0.056,263.07,48.14,32.71,40.42,10
2001,3,0.055,262.05,49.03,37.94,43.49,10
2001,4,0.054,261.93,46.95,39.83,43.39,10
2001,5,0.051,261.27,40.59,45.52,43.06,10
2001,6,0.054,261.15,37.72,50.17,43.95,10
2001,7,0.06,261.66,38.42,52.87,45.64,10
2001,8,0.069,263.9,41.44,52.31,46.88,10
2001,9,0.085,267.55,47.33,48.47,47.9,10
2001,10,0.109,271.93,56.5,40.76,48.63,10
2001,11,0.136,276.06,64.99,31.43,48.21,10
2001,12,0.162,279.34,71.48,29.73,50.6,10
2001,13,0.189,282.4,75.0,28.39,51.7,10
2001,14,0.217,284.97,77.18,26.58,51.88,10
2001,15,0.242,286.68,74.34,29.65,52.0,10
2001,16,0.27,288.65,71.36,32.5,51.93,10
2001,17,0.309,290.55,73.43,33.53,53.48,10
2001,18,0.348,291.47,75.25,40.06,57.66,10
2001,19,0.379,292.02,73.76,47.62,60.69,10
2001,20,0.402,292.45,70.7,54.99,62.85,10
2001,21,0.415,292.28,64.23,65.5,64.87,10
2001,22,0.425,291.88,58.57,74.43,66.5,10
2001,23,0.427,291.37,51.52,82.9,67.21,10
2001,24,0.43,291.5,48.79,85.91,67.35,10
2001,25,0.439,292.26,53.74,81.35,67.54,10
2001,26,0.448,293.14,59.51,73.07,66.29,10
2001,27,0.452,294.08,64.3,63.44,63.87,10
2001,28,0.447,294.48,66.14,58.96,62.55,10
2001,29,0.438,294.6,65.91,57.59,61.75,10
2001,30,0.433,294.95,68.21,52.74,60.48,10
2001,31,0.424,294.83,66.31,53.46,59.89,10
2001,32,0.404,294.21,57.89,60.46,59.18,10
2001,33,0.391,293.77,53.68,63.08,58.38,10
2001,34,0.374,292.92,49.05,67.54,58.3,10
2001,35,0.354,291.34,46.72,74.02,60.37,10
2001,36,0.334,289.52,47.5,74.9,61.2,10
2001,37,0.319,288.06,50.13,72.4,61.26,10
2001,38,0.311,287.18,54.99,67.19,61.09,10
2001,39,0.305,286.14,61.61,64.81,63.21,10
2001,40,0.296,284.9,67.11,62.86,64.99,10
2001,41,0.287,283.24,74.49,58.55,66.52,10
2001,42,0.272,281.27,78.62,57.81,68.21,10
2001,43,0.251,278.92,82.18,56.73,69.45,10
2001,44,0.225,275.78,82.83,56.42,69.63,10
2001,45,0.192,272.3,78.49,57.17,67.83,10
2001,46,0.161,268.92,73.46,57.6,65.53,10
2001,47,0.128,265.35,66.99,60.46,63.73,10
2001,48,0.092,260.66,50.88,70.38,60.63,10
2001,49,0.07,256.34,41.07,79.75,60.41,10
2001,50,0.056,253.19,33.62,83.21,58.41,10
2001,51,0.048,250.26,30.99,85.14,58.07,10
2001,52,0.044,248.55,30.96,85.67,58.31,10
2002,1,0.041,248.11,29.89,84.97,57.43,10
2002,2,0.04,250.16,29.51,78.96,54.23,10
2002,3,0.046,254.63,38.84,63.57,51.21,10
2002,4,0.062,260.14,54.58,44.6,49.59,10
2002,5,0.081,265.34,66.84,31.13,48.98,10
2002,6,0.099,269.28,71.97,23.9,47.93,10
2002,7,0.117,272.63,77.92,17.84,47.88,10
2002,8,0.13,275.05,80.15,15.92,48.04,10
2002,9,0.147,277.48,84.15,14.74,49.45,10
2002,10,0.158,279.92,84.17,13.56,48.87,10
2002,11,0.176,282.28,85.8,9.82,47.81,10
2002,12,0.19,284.05,85.43,13.24,49.34,10
2002,13,0.201,285.03,81.02,18.66,49.84,10
2002,14,0.214,285.83,75.14,23.2,49.17,10
2002,15,0.232,287.23,69.46,26.74,48.1,10
2002,16,0.262,288.96,67.5,30.42,48.96,10
2002,17,0.305,290.83,71.47,31.18,51.32,10
2002,18,0.356,292.28,78.18,32.41,55.29,10
2002,19,0.393,293.16,79.21,36.7,57.95,10
2002,20,0.419,293.39,77.84,45.75,61.79,10
2002,21,0.435,293.36,73.64,54.56,64.1,10
2002,22,0.448,293.79,70.57,55.43,63.0,10
2002,23,0.46,294.18,70.3,54.98,62.64,10
2002,24,0.47,294.84,72.4,50.31,61.36,10
